,expert_text,simple_reference,model_output,fk_expert,fk_reference,fk_model
136,The Hammond-Leffler postulate suggests that this too will increase the rate of carbocation formation.,The Hammond-Leffler postulate says that this too will increase the rate of carbocation formation.,"The Hammond postulate says that the more stable the carbocation, the faster the reaction will be, and the more carbocations that will be formed in the reaction mixture, the more likely the reaction is to be a carbocationic reaction, rather than an electrophilic reaction.",11.784285714285716,10.941428571428574,21.147272727272725
137,"Filamentation is the anomalous growth of certain bacteria, such as E. coli, in which cells continue to elongate but do not divide ( no septa formation ).","Filamentation is the anomalous ( not normal ) growth of certain bacteria, such as E. coli, in which cells continue to elongate but do not divide ( no septa formation ).","In filamentation, bacteria continue to grow and elongate, but they don't divide, so they form long, thin filaments instead of the usual round or oval cells. This can happen when bacteria are starved of nutrients, or when they are exposed to certain chemicals.",10.525000000000002,10.652777777777779,12.278720930232563
138,Two polio vaccines are used throughout the world to combat poliomyelitis ( or polio ).,Two polio vaccines are used throughout the world against poliomyelitis ( or polio ).,There are two types of polio vaccine: the oral poliovirus vaccine ( OPV ) and the inactivated polio virus vaccine ( IPV ) ( also known as the Salk vaccine ) or the injectable inactivated vaccine ( IPV ).,9.44923076923077,9.740000000000002,17.435483870967747
139,This increased risk is greatest at two to three months of age.,This risk is highest in infants who are two to three months old.,"The risk is highest at 2 to 3 months old, but it can occur at any age until the child is about 5 years old, although the risk is much lower after the age of 1 year. The risk is also higher in children who have a weakened immune system, such as those with HIV/AIDS.",2.8566666666666656,3.0953846153846136,9.938636363636366
140,"Thalassemia can cause significant complications, including iron overload, bone deformities and cardiovascular illness.","Thalassemia can cause significant complications, including pneumonia, iron overload, bone deformities and cardiovascular illness.","Complications can include iron overload (hemochromatosis), bone problems, and heart problems (cardiovascular disease). These problems can be caused by the disease itself or by the blood transfusions used to treat the disease, which can lead to iron overload.",20.341538461538466,21.055714285714284,11.693684210526317
141,Lyme disease has 3 stages: Early localized; Early disseminated; Late.,Lyme disease has three stages: Early localized; Early disseminated (widespread); Late.,"There are three stages of Lyme disease: early localized, early disseminated, and late (also called post-treatment Lyme disease syndrome, or PTLDS). In the early localized stage, the infection is limited to the area where the tick bit the person.",11.91,12.3,11.379102564102567
142,"The nervous system consists of a ventral nerve cord, with one ganglion in each segment, and an anterior nerve ring surrounding the pharynx.","It consists of a ventral nerve cord, with one ganglion in each segment, and an anterior nerve ring surrounding the pharynx.
","It has a nervous system consisting of a nerve cord and a ring of nerve cells around the mouth (pharynx), and a circulatory system with an open circulatory fluid called haemolymph that bathes the internal organs and is pumped around the body by a heart.",11.336521739130436,10.019047619047623,19.52888888888889
143,"Manifestations typically involve some combination of the joints, heart, skin, and CNS (1).","The most common symptoms of rheumatic fever are Joint pain; Fever; Chest pain or palpitations caused by heart inflammation (carditis); Jerky, uncontrollable movements (Sydenham chorea); Rash; Small bumps (nodules) under the skin.","The symptoms of sarcoidosis depend on which parts of the body are affected. The most common symptoms are problems with the lungs, joints, and skin. Less commonly, the heart, nervous system, eyes, and other organs may also be affected.",10.356923076923078,16.8025,7.028717948717951
144,MRI coupled with magnetic resonance cholangiopancreatography (MRCP) is now frequently used for diagnosis and can show masses in the pancreas as well as provide more optimal visualization of ductal changes consistent with chronic pancreatitis.,MRCP shows the bile and pancreatic ducts more clearly than does CT.,Magnetic Resonance Imaging (MRI) coupled with MRCP can now be used to diagnose and show the masses in pancreas and can provide better visualization of changes in the ducts which are consistent with Chronic Pancreatitis (Chronic Inflammation of pancreas).,21.27,5.806666666666668,21.10205128205128
145,"Dexamethasone at doses of 0.15, 0.3 and 0.6 mg/kg appear to be all equally effective.","Dexamethasone at doses of 0.15, 0.3 and 0.6 mg/kg appear to be all equally good.","A dose of 1.5 to 3.0 mg per kilogram of body weight per day, given in divided doses, is effective for most people. Lower doses, such as 1 to 2 mg/kg/day, may be effective for some people.",5.240000000000002,3.6666666666666643,4.920202702702706
